Global_PortID,Logical_PortID,Port_Name,Supported_Port_Profiles,Attached_CoreID,Attached_Core_PortID,Virtual_Device_ID,Port_Type,Scope,Parent_Port,Controlling_Port
48,48,eth1/28/1,19-21-22-24-32-38-39-43-45-50-54-55-56,,,,0,0,,48
49,49,eth1/28/2,43-56,,,,0,0,,48
50,50,eth1/28/3,19-21-43-54-55-56,,,,0,0,,48
51,51,eth1/28/4,43-56,,,,0,0,,48
52,52,eth1/28/5,19-21-22-24-32-38-43-45-54-55-56,,,,0,0,,48
53,53,eth1/28/6,43-56,,,,0,0,,48
55,55,eth1/28/7,19-21-43-54-55-56,,,,0,0,,48
56,56,eth1/28/8,43-56,,,,0,0,,48
68,68,eth1/29/1,23-25-38-39,,,,0,0,,68
69,69,eth1/29/5,23-25-38,,,,0,0,,68
66,66,eth1/30/1,23-25-38-39,,,,0,0,,66
67,67,eth1/30/5,23-25-38,,,,0,0,,66
79,79,eth1/31/1,19-21-22-24-32-38-39-43-45-50-54-55-56,,,,0,0,,79
80,80,eth1/31/2,43-56,,,,0,0,,79
81,81,eth1/31/3,19-21-43-54-55-56,,,,0,0,,79
82,82,eth1/31/4,43-56,,,,0,0,,79
83,83,eth1/31/5,19-21-22-24-32-38-43-45-54-55-56,,,,0,0,,79
84,84,eth1/31/6,43-56,,,,0,0,,79
85,85,eth1/31/7,19-21-43-54-55-56,,,,0,0,,79
86,86,eth1/31/8,43-56,,,,0,0,,79
70,70,eth1/32/1,19-21-22-24-32-38-39-43-45-50-54-55-56,,,,0,0,,70
71,71,eth1/32/2,43-56,,,,0,0,,70
72,72,eth1/32/3,19-21-43-54-55-56,,,,0,0,,70
73,73,eth1/32/4,43-56,,,,0,0,,70
74,74,eth1/32/5,19-21-22-24-32-38-43-45-54-55-56,,,,0,0,,70
75,75,eth1/32/6,43-56,,,,0,0,,70
77,77,eth1/32/7,19-21-43-54-55-56,,,,0,0,,70
78,78,eth1/32/8,43-56,,,,0,0,,70
351,351,eth1/33/1,11-22-23-30-48,,,,4,0,,351
352,352,eth1/33/3,11-30-48,,,,4,0,,351
