Global_PortID,Logical_PortID,Port_Name,Supported_Port_Profiles,Attached_CoreID,Attached_Core_PortID,Virtual_Device_ID,Port_Type,Scope
137,137,fab1/41/6,36-37,,,0,1,0
138,138,fab1/41/7,36-37,,,0,1,0
139,139,fab1/41/8,36-37,,,0,1,0
2176,128,fab1/42/1,36-37,,,1,1,0
2177,129,fab1/42/2,36-37,,,1,1,0
2178,130,fab1/42/3,36-37,,,1,1,0
2179,131,fab1/42/4,36-37,,,1,1,0
128,128,fab1/42/5,36-37,,,0,1,0
129,129,fab1/42/6,36-37,,,0,1,0
130,130,fab1/42/7,36-37,,,0,1,0
131,131,fab1/42/8,36-37,,,0,1,0
2160,112,fab1/43/1,36-37,,,1,1,0
2161,113,fab1/43/2,36-37,,,1,1,0
2162,114,fab1/43/3,36-37,,,1,1,0
2163,115,fab1/43/4,36-37,,,1,1,0
112,112,fab1/43/5,36-37,,,0,1,0
113,113,fab1/43/6,36-37,,,0,1,0
114,114,fab1/43/7,36-37,,,0,1,0
115,115,fab1/43/8,36-37,,,0,1,0
2164,116,fab1/44/1,36-37,,,1,1,0
2165,117,fab1/44/2,36-37,,,1,1,0
2166,118,fab1/44/3,36-37,,,1,1,0
2167,119,fab1/44/4,36-37,,,1,1,0
116,116,fab1/44/5,36-37,,,0,1,0
117,117,fab1/44/6,36-37,,,0,1,0
118,118,fab1/44/7,36-37,,,0,1,0
119,119,fab1/44/8,36-37,,,0,1,0
2152,104,fab1/45/1,36-37,,,1,1,0
2153,105,fab1/45/2,36-37,,,1,1,0
2154,106,fab1/45/3,36-37,,,1,1,0
2155,107,fab1/45/4,36-37,,,1,1,0
104,104,fab1/45/5,36-37,,,0,1,0
105,105,fab1/45/6,36-37,,,0,1,0
106,106,fab1/45/7,36-37,,,0,1,0
107,107,fab1/45/8,36-37,,,0,1,0
2156,108,fab1/46/1,36-37,,,1,1,0
2157,109,fab1/46/2,36-37,,,1,1,0
2158,110,fab1/46/3,36-37,,,1,1,0
2159,111,fab1/46/4,36-37,,,1,1,0
108,108,fab1/46/5,36-37,,,0,1,0
109,109,fab1/46/6,36-37,,,0,1,0
