Global_PortID,Logical_PortID,Port_Name,Supported_Port_Profiles,Attached_CoreID,Attached_Core_PortID,Virtual_Device_ID,Port_Type,Scope
2505,457,fab1/27/1,36-37-42,,,3,1,0
309,309,fab1/27/2,36-37-42,,,1,1,0
2249,201,fab1/27/3,36-37-42,,,2,1,0
53,53,fab1/27/4,36-37-42,,,0,1,0
2509,461,fab1/27/5,36-37-42,,,3,1,0
305,305,fab1/27/6,36-37-42,,,1,1,0
2253,205,fab1/27/7,36-37-42,,,2,1,0
49,49,fab1/27/8,36-37-42,,,0,1,0
2497,449,fab1/28/1,36-37-42,,,3,1,0
317,317,fab1/28/2,36-37-42,,,1,1,0
2241,193,fab1/28/3,36-37-42,,,2,1,0
61,61,fab1/28/4,36-37-42,,,0,1,0
2501,453,fab1/28/5,36-37-42,,,3,1,0
313,313,fab1/28/6,36-37-42,,,1,1,0
2245,197,fab1/28/7,36-37-42,,,2,1,0
57,57,fab1/28/8,36-37-42,,,0,1,0
2250,202,fab1/29/1,36-37-42,,,2,1,0
54,54,fab1/29/2,36-37-42,,,0,1,0
2506,458,fab1/29/3,36-37-42,,,3,1,0
310,310,fab1/29/4,36-37-42,,,1,1,0
2254,206,fab1/29/5,36-37-42,,,2,1,0
50,50,fab1/29/6,36-37-42,,,0,1,0
2510,462,fab1/29/7,36-37-42,,,3,1,0
306,306,fab1/29/8,36-37-42,,,1,1,0
2242,194,fab1/30/1,36-37-42,,,2,1,0
62,62,fab1/30/2,36-37-42,,,0,1,0
2498,450,fab1/30/3,36-37-42,,,3,1,0
318,318,fab1/30/4,36-37-42,,,1,1,0
2246,198,fab1/30/5,36-37-42,,,2,1,0
58,58,fab1/30/6,36-37-42,,,0,1,0
2502,454,fab1/30/7,36-37-42,,,3,1,0
314,314,fab1/30/8,36-37-42,,,1,1,0
2251,203,fab1/31/1,36-37-42,,,2,1,0
55,55,fab1/31/2,36-37-42,,,0,1,0
2507,459,fab1/31/3,36-37-42,,,3,1,0
311,311,fab1/31/4,36-37-42,,,1,1,0
2255,207,fab1/31/5,36-37-42,,,2,1,0
51,51,fab1/31/6,36-37-42,,,0,1,0
2511,463,fab1/31/7,36-37-42,,,3,1,0
307,307,fab1/31/8,36-37-42,,,1,1,0
2243,195,fab1/32/1,36-37-42,,,2,1,0
63,63,fab1/32/2,36-37-42,,,0,1,0
2499,451,fab1/32/3,36-37-42,,,3,1,0
319,319,fab1/32/4,36-37-42,,,1,1,0
2247,199,fab1/32/5,36-37-42,,,2,1,0
59,59,fab1/32/6,36-37-42,,,0,1,0
2503,455,fab1/32/7,36-37-42,,,3,1,0
315,315,fab1/32/8,36-37-42,,,1,1,0
2488,440,fab1/33/1,36-37-42,,,3,1,0
324,324,fab1/33/2,36-37-42,,,1,1,0
2232,184,fab1/33/3,36-37-42,,,2,1,0
68,68,fab1/33/4,36-37-42,,,0,1,0
2492,444,fab1/33/5,36-37-42,,,3,1,0
320,320,fab1/33/6,36-37-42,,,1,1,0
2236,188,fab1/33/7,36-37-42,,,2,1,0
64,64,fab1/33/8,36-37-42,,,0,1,0
2480,432,fab1/34/1,36-37-42,,,3,1,0
332,332,fab1/34/2,36-37-42,,,1,1,0
2224,176,fab1/34/3,36-37-42,,,2,1,0
76,76,fab1/34/4,36-37-42,,,0,1,0
2484,436,fab1/34/5,36-37-42,,,3,1,0
328,328,fab1/34/6,36-37-42,,,1,1,0
2228,180,fab1/34/7,36-37-42,,,2,1,0
72,72,fab1/34/8,36-37-42,,,0,1,0
2489,441,fab1/35/1,36-37-42,,,3,1,0
325,325,fab1/35/2,36-37-42,,,1,1,0
2233,185,fab1/35/3,36-37-42,,,2,1,0
69,69,fab1/35/4,36-37-42,,,0,1,0
2493,445,fab1/35/5,36-37-42,,,3,1,0
321,321,fab1/35/6,36-37-42,,,1,1,0
2237,189,fab1/35/7,36-37-42,,,2,1,0
65,65,fab1/35/8,36-37-42,,,0,1,0
2481,433,fab1/36/1,36-37-42,,,3,1,0
333,333,fab1/36/2,36-37-42,,,1,1,0
2225,177,fab1/36/3,36-37-42,,,2,1,0
77,77,fab1/36/4,36-37-42,,,0,1,0
2485,437,fab1/36/5,36-37-42,,,3,1,0
329,329,fab1/36/6,36-37-42,,,1,1,0
2229,181,fab1/36/7,36-37-42,,,2,1,0
73,73,fab1/36/8,36-37-42,,,0,1,0
2234,186,fab1/37/1,36-37-42,,,2,1,0
70,70,fab1/37/2,36-37-42,,,0,1,0
2490,442,fab1/37/3,36-37-42,,,3,1,0
326,326,fab1/37/4,36-37-42,,,1,1,0
2238,190,fab1/37/5,36-37-42,,,2,1,0
66,66,fab1/37/6,36-37-42,,,0,1,0
2494,446,fab1/37/7,36-37-42,,,3,1,0
322,322,fab1/37/8,36-37-42,,,1,1,0
2226,178,fab1/38/1,36-37-42,,,2,1,0
78,78,fab1/38/2,36-37-42,,,0,1,0
2482,434,fab1/38/3,36-37-42,,,3,1,0
334,334,fab1/38/4,36-37-42,,,1,1,0
2230,182,fab1/38/5,36-37-42,,,2,1,0
74,74,fab1/38/6,36-37-42,,,0,1,0
2486,438,fab1/38/7,36-37-42,,,3,1,0
330,330,fab1/38/8,36-37-42,,,1,1,0
2235,187,fab1/39/1,36-37-42,,,2,1,0
71,71,fab1/39/2,36-37-42,,,0,1,0
2491,443,fab1/39/3,36-37-42,,,3,1,0
327,327,fab1/39/4,36-37-42,,,1,1,0
2239,191,fab1/39/5,36-37-42,,,2,1,0
67,67,fab1/39/6,36-37-42,,,0,1,0
2495,447,fab1/39/7,36-37-42,,,3,1,0
323,323,fab1/39/8,36-37-42,,,1,1,0
2227,179,fab1/40/1,36-37-42,,,2,1,0
79,79,fab1/40/2,36-37-42,,,0,1,0
2483,435,fab1/40/3,36-37-42,,,3,1,0
335,335,fab1/40/4,36-37-42,,,1,1,0
2231,183,fab1/40/5,36-37-42,,,2,1,0
75,75,fab1/40/6,36-37-42,,,0,1,0
2487,439,fab1/40/7,36-37-42,,,3,1,0
331,331,fab1/40/8,36-37-42,,,1,1,0
2472,424,fab1/41/1,36-37-42,,,3,1,0
340,340,fab1/41/2,36-37-42,,,1,1,0
2216,168,fab1/41/3,36-37-42,,,2,1,0
84,84,fab1/41/4,36-37-42,,,0,1,0
2476,428,fab1/41/5,36-37-42,,,3,1,0
336,336,fab1/41/6,36-37-42,,,1,1,0
2220,172,fab1/41/7,36-37-42,,,2,1,0
80,80,fab1/41/8,36-37-42,,,0,1,0
2464,416,fab1/42/1,36-37-42,,,3,1,0
348,348,fab1/42/2,36-37-42,,,1,1,0
2208,160,fab1/42/3,36-37-42,,,2,1,0
92,92,fab1/42/4,36-37-42,,,0,1,0
2468,420,fab1/42/5,36-37-42,,,3,1,0
344,344,fab1/42/6,36-37-42,,,1,1,0
2212,164,fab1/42/7,36-37-42,,,2,1,0
88,88,fab1/42/8,36-37-42,,,0,1,0
2473,425,fab1/43/1,36-37-42,,,3,1,0
341,341,fab1/43/2,36-37-42,,,1,1,0
2217,169,fab1/43/3,36-37-42,,,2,1,0
85,85,fab1/43/4,36-37-42,,,0,1,0
2477,429,fab1/43/5,36-37-42,,,3,1,0
337,337,fab1/43/6,36-37-42,,,1,1,0
2221,173,fab1/43/7,36-37-42,,,2,1,0
81,81,fab1/43/8,36-37-42,,,0,1,0
2465,417,fab1/44/1,36-37-42,,,3,1,0
349,349,fab1/44/2,36-37-42,,,1,1,0
2209,161,fab1/44/3,36-37-42,,,2,1,0
93,93,fab1/44/4,36-37-42,,,0,1,0
2469,421,fab1/44/5,36-37-42,,,3,1,0
345,345,fab1/44/6,36-37-42,,,1,1,0
2213,165,fab1/44/7,36-37-42,,,2,1,0
89,89,fab1/44/8,36-37-42,,,0,1,0
2218,170,fab1/45/1,36-37-42,,,2,1,0
86,86,fab1/45/2,36-37-42,,,0,1,0
2474,426,fab1/45/3,36-37-42,,,3,1,0
342,342,fab1/45/4,36-37-42,,,1,1,0
2222,174,fab1/45/5,36-37-42,,,2,1,0
82,82,fab1/45/6,36-37-42,,,0,1,0
2478,430,fab1/45/7,36-37-42,,,3,1,0
338,338,fab1/45/8,36-37-42,,,1,1,0
2210,162,fab1/46/1,36-37-42,,,2,1,0
94,94,fab1/46/2,36-37-42,,,0,1,0
2466,418,fab1/46/3,36-37-42,,,3,1,0
350,350,fab1/46/4,36-37-42,,,1,1,0
2214,166,fab1/46/5,36-37-42,,,2,1,0
90,90,fab1/46/6,36-37-42,,,0,1,0
2470,422,fab1/46/7,36-37-42,,,3,1,0
346,346,fab1/46/8,36-37-42,,,1,1,0
2219,171,fab1/47/1,36-37-42,,,2,1,0
87,87,fab1/47/2,36-37-42,,,0,1,0
2475,427,fab1/47/3,36-37-42,,,3,1,0
343,343,fab1/47/4,36-37-42,,,1,1,0
2223,175,fab1/47/5,36-37-42,,,2,1,0
83,83,fab1/47/6,36-37-42,,,0,1,0
2479,431,fab1/47/7,36-37-42,,,3,1,0
339,339,fab1/47/8,36-37-42,,,1,1,0
2211,163,fab1/48/1,36-37-42,,,2,1,0
95,95,fab1/48/2,36-37-42,,,0,1,0
2467,419,fab1/48/3,36-37-42,,,3,1,0
351,351,fab1/48/4,36-37-42,,,1,1,0
2215,167,fab1/48/5,36-37-42,,,2,1,0
91,91,fab1/48/6,36-37-42,,,0,1,0
2471,423,fab1/48/7,36-37-42,,,3,1,0
347,347,fab1/48/8,36-37-42,,,1,1,0
2456,408,fab1/49/1,36-37-42,,,3,1,0
356,356,fab1/49/2,36-37-42,,,1,1,0
2200,152,fab1/49/3,36-37-42,,,2,1,0
100,100,fab1/49/4,36-37-42,,,0,1,0
2460,412,fab1/49/5,36-37-42,,,3,1,0
352,352,fab1/49/6,36-37-42,,,1,1,0
2204,156,fab1/49/7,36-37-42,,,2,1,0
96,96,fab1/49/8,36-37-42,,,0,1,0
2448,400,fab1/50/1,36-37-42,,,3,1,0
364,364,fab1/50/2,36-37-42,,,1,1,0
2192,144,fab1/50/3,36-37-42,,,2,1,0
108,108,fab1/50/4,36-37-42,,,0,1,0
2452,404,fab1/50/5,36-37-42,,,3,1,0
360,360,fab1/50/6,36-37-42,,,1,1,0
2196,148,fab1/50/7,36-37-42,,,2,1,0
104,104,fab1/50/8,36-37-42,,,0,1,0
