Global_PortID,Logical_PortID,Port_Name,Supported_Port_Profiles,Attached_CoreID,Attached_Core_PortID,Virtual_Device_ID,Port_Type,Scope
195,195,eth1/42/3,51,,,,0,0
196,196,eth1/42/5,51,,,,0,0
197,197,eth1/42/7,51,,,,0,0
198,198,eth1/43/1,51,,,,0,0
199,199,eth1/43/3,51,,,,0,0
200,200,eth1/43/5,51,,,,0,0
201,201,eth1/43/7,51,,,,0,0
202,202,eth1/44/1,51,,,,0,0
203,203,eth1/44/3,51,,,,0,0
204,204,eth1/44/5,51,,,,0,0
205,205,eth1/44/7,51,,,,0,0
206,206,eth1/45/1,51,,,,0,0
207,207,eth1/45/3,51,,,,0,0
208,208,eth1/45/5,51,,,,0,0
209,209,eth1/45/7,51,,,,0,0
210,210,eth1/46/1,51,,,,0,0
211,211,eth1/46/3,51,,,,0,0
212,212,eth1/46/5,51,,,,0,0
213,213,eth1/46/7,51,,,,0,0
214,214,eth1/47/1,51,,,,0,0
215,215,eth1/47/3,51,,,,0,0
216,216,eth1/47/5,51,,,,0,0
217,217,eth1/47/7,51,,,,0,0
218,218,eth1/48/1,51,,,,0,0
219,219,eth1/48/3,51,,,,0,0
220,220,eth1/48/5,51,,,,0,0
221,221,eth1/48/7,51,,,,0,0
222,222,eth1/49/1,51,,,,0,0
223,223,eth1/49/3,51,,,,0,0
224,224,eth1/49/5,51,,,,0,0
225,225,eth1/49/7,51,,,,0,0
226,226,eth1/50/1,51,,,,0,0
227,227,eth1/50/3,51,,,,0,0
228,228,eth1/50/5,51,,,,0,0
229,229,eth1/50/7,51,,,,0,0
230,230,eth1/51/1,51,,,,0,0
231,231,eth1/51/3,51,,,,0,0
232,232,eth1/51/5,51,,,,0,0
233,233,eth1/51/7,51,,,,0,0
234,234,eth1/52/1,51,,,,0,0
235,235,eth1/52/3,51,,,,0,0
236,236,eth1/52/5,51,,,,0,0
237,237,eth1/52/7,51,,,,0,0
238,238,eth1/53/1,51,,,,0,0
239,239,eth1/53/3,51,,,,0,0
240,240,eth1/53/5,51,,,,0,0
241,241,eth1/53/7,51,,,,0,0
242,242,eth1/54/1,51,,,,0,0
243,243,eth1/54/3,51,,,,0,0
244,244,eth1/54/5,51,,,,0,0
245,245,eth1/54/7,51,,,,0,0
246,246,eth1/55/1,51,,,,0,0
247,247,eth1/55/3,51,,,,0,0
248,248,eth1/55/5,51,,,,0,0
249,249,eth1/55/7,51,,,,0,0
250,250,eth1/56/1,51,,,,0,0
251,251,eth1/56/3,51,,,,0,0
252,252,eth1/56/5,51,,,,0,0
253,253,eth1/56/7,51,,,,0,0
254,254,eth1/57/1,51,,,,0,0
255,255,eth1/57/3,51,,,,0,0
256,256,eth1/57/5,51,,,,0,0
257,257,eth1/57/7,51,,,,0,0
258,258,eth1/58/1,51,,,,0,0
259,259,eth1/58/3,51,,,,0,0
260,260,eth1/58/5,51,,,,0,0
261,261,eth1/58/7,51,,,,0,0
262,262,eth1/59/1,51,,,,0,0
263,263,eth1/59/3,51,,,,0,0
264,264,eth1/59/5,51,,,,0,0
265,265,eth1/59/7,51,,,,0,0
266,266,eth1/60/1,51,,,,0,0
267,267,eth1/60/3,51,,,,0,0
268,268,eth1/60/5,51,,,,0,0
269,269,eth1/60/7,51,,,,0,0
270,270,eth1/61/1,51,,,,0,0
271,271,eth1/61/3,51,,,,0,0
272,272,eth1/61/5,51,,,,0,0
273,273,eth1/61/7,51,,,,0,0
274,274,eth1/62/1,51,,,,0,0
275,275,eth1/62/3,51,,,,0,0
276,276,eth1/62/5,51,,,,0,0
277,277,eth1/62/7,51,,,,0,0
278,278,eth1/63/1,51,,,,0,0
279,279,eth1/63/3,51,,,,0,0
280,280,eth1/63/5,51,,,,0,0
281,281,eth1/63/7,51,,,,0,0
