Global_PortID,Logical_PortID,Port_Name,Supported_Port_Profiles,Attached_CoreID,Attached_Core_PortID,Virtual_Device_ID,Port_Type,Scope
1555,531,fab1/55/4,53-59,,,,1,0
1556,532,fab1/55/5,53-59,,,,1,0
1557,533,fab1/55/6,53-59,,,,1,0
1558,534,fab1/55/7,53-59,,,,1,0
1559,535,fab1/55/8,53-59,,,,1,0
1560,536,fab1/56/1,53-59,,,,1,0
1561,537,fab1/56/2,53-59,,,,1,0
1562,538,fab1/56/3,53-59,,,,1,0
1563,539,fab1/56/4,53-59,,,,1,0
1564,540,fab1/56/5,53-59,,,,1,0
1565,541,fab1/56/6,53-59,,,,1,0
1566,542,fab1/56/7,53-59,,,,1,0
1567,543,fab1/56/8,53-59,,,,1,0
1568,544,fab1/57/1,53-59,,,,1,0
1569,545,fab1/57/2,53-59,,,,1,0
1570,546,fab1/57/3,53-59,,,,1,0
1571,547,fab1/57/4,53-59,,,,1,0
1572,548,fab1/57/5,53-59,,,,1,0
1573,549,fab1/57/6,53-59,,,,1,0
1574,550,fab1/57/7,53-59,,,,1,0
1575,551,fab1/57/8,53-59,,,,1,0
1576,552,fab1/58/1,53-59,,,,1,0
1577,553,fab1/58/2,53-59,,,,1,0
1578,554,fab1/58/3,53-59,,,,1,0
1579,555,fab1/58/4,53-59,,,,1,0
1580,556,fab1/58/5,53-59,,,,1,0
1581,557,fab1/58/6,53-59,,,,1,0
1582,558,fab1/58/7,53-59,,,,1,0
1583,559,fab1/58/8,53-59,,,,1,0
1584,560,fab1/59/1,53-59,,,,1,0
1585,561,fab1/59/2,53-59,,,,1,0
1586,562,fab1/59/3,53-59,,,,1,0
1587,563,fab1/59/4,53-59,,,,1,0
1588,564,fab1/59/5,53-59,,,,1,0
1589,565,fab1/59/6,53-59,,,,1,0
1590,566,fab1/59/7,53-59,,,,1,0
1591,567,fab1/59/8,53-59,,,,1,0
1592,568,fab1/60/1,53-59,,,,1,0
1593,569,fab1/60/2,53-59,,,,1,0
1594,570,fab1/60/3,53-59,,,,1,0
1595,571,fab1/60/4,53-59,,,,1,0
1596,572,fab1/60/5,53-59,,,,1,0
1597,573,fab1/60/6,53-59,,,,1,0
1598,574,fab1/60/7,53-59,,,,1,0
1599,575,fab1/60/8,53-59,,,,1,0
1600,576,fab1/61/1,53-59,,,,1,0
1601,577,fab1/61/2,53-59,,,,1,0
1602,578,fab1/61/3,53-59,,,,1,0
1603,579,fab1/61/4,53-59,,,,1,0
1604,580,fab1/61/5,53-59,,,,1,0
1605,581,fab1/61/6,53-59,,,,1,0
1606,582,fab1/61/7,53-59,,,,1,0
1607,583,fab1/61/8,53-59,,,,1,0
1608,584,fab1/62/1,53-59,,,,1,0
1609,585,fab1/62/2,53-59,,,,1,0
1610,586,fab1/62/3,53-59,,,,1,0
1611,587,fab1/62/4,53-59,,,,1,0
1612,588,fab1/62/5,53-59,,,,1,0
1613,589,fab1/62/6,53-59,,,,1,0
1614,590,fab1/62/7,53-59,,,,1,0
1615,591,fab1/62/8,53-59,,,,1,0
1616,592,fab1/63/1,53-59,,,,1,0
1617,593,fab1/63/2,53-59,,,,1,0
1618,594,fab1/63/3,53-59,,,,1,0
1619,595,fab1/63/4,53-59,,,,1,0
1620,596,fab1/63/5,53-59,,,,1,0
1621,597,fab1/63/6,53-59,,,,1,0
1622,598,fab1/63/7,53-59,,,,1,0
1623,599,fab1/63/8,53-59,,,,1,0
1624,600,fab1/64/1,53-59,,,,1,0
1625,601,fab1/64/2,53-59,,,,1,0
1626,602,fab1/64/3,53-59,,,,1,0
1627,603,fab1/64/4,53-59,,,,1,0
1628,604,fab1/64/5,53-59,,,,1,0
1629,605,fab1/64/6,53-59,,,,1,0
1630,606,fab1/64/7,53-59,,,,1,0
1631,607,fab1/64/8,53-59,,,,1,0
1632,608,fab1/65/1,53-59,,,,1,0
1633,609,fab1/65/2,53-59,,,,1,0
1634,610,fab1/65/3,53-59,,,,1,0
1635,611,fab1/65/4,53-59,,,,1,0
1636,612,fab1/65/5,53-59,,,,1,0
1637,613,fab1/65/6,53-59,,,,1,0
1638,614,fab1/65/7,53-59,,,,1,0
1639,615,fab1/65/8,53-59,,,,1,0
1640,616,fab1/66/1,53-59,,,,1,0
1641,617,fab1/66/2,53-59,,,,1,0
1642,618,fab1/66/3,53-59,,,,1,0
1643,619,fab1/66/4,53-59,,,,1,0
1644,620,fab1/66/5,53-59,,,,1,0
1645,621,fab1/66/6,53-59,,,,1,0
1646,622,fab1/66/7,53-59,,,,1,0
1647,623,fab1/66/8,53-59,,,,1,0
1648,624,fab1/67/1,53-59,,,,1,0
1649,625,fab1/67/2,53-59,,,,1,0
1650,626,fab1/67/3,53-59,,,,1,0
1651,627,fab1/67/4,53-59,,,,1,0
1652,628,fab1/67/5,53-59,,,,1,0
1653,629,fab1/67/6,53-59,,,,1,0
1654,630,fab1/67/7,53-59,,,,1,0
1655,631,fab1/67/8,53-59,,,,1,0
1656,632,fab1/68/1,53-59,,,,1,0
1657,633,fab1/68/2,53-59,,,,1,0
1658,634,fab1/68/3,53-59,,,,1,0
1659,635,fab1/68/4,53-59,,,,1,0
1660,636,fab1/68/5,53-59,,,,1,0
1661,637,fab1/68/6,53-59,,,,1,0
1662,638,fab1/68/7,53-59,,,,1,0
1663,639,fab1/68/8,53-59,,,,1,0
1664,640,fab1/69/1,53-59,,,,1,0
1665,641,fab1/69/2,53-59,,,,1,0
1666,642,fab1/69/3,53-59,,,,1,0
1667,643,fab1/69/4,53-59,,,,1,0
1668,644,fab1/69/5,53-59,,,,1,0
1669,645,fab1/69/6,53-59,,,,1,0
1670,646,fab1/69/7,53-59,,,,1,0
1671,647,fab1/69/8,53-59,,,,1,0
1672,648,fab1/70/1,53-59,,,,1,0
1673,649,fab1/70/2,53-59,,,,1,0
1674,650,fab1/70/3,53-59,,,,1,0
1675,651,fab1/70/4,53-59,,,,1,0
1676,652,fab1/70/5,53-59,,,,1,0
1677,653,fab1/70/6,53-59,,,,1,0
1678,654,fab1/70/7,53-59,,,,1,0
1679,655,fab1/70/8,53-59,,,,1,0
